#,Name,base_name,form,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,Computed Total,Total Match,Offense Score,Defense Score,Bulk Score,Mobility Score,Best Attack,Best Defense,Offense Score Norm,Defense Score Norm,Bulk Score Norm,Mobility Score Norm,Viability Score,Role,Display Name,Type Tuple,Type Offense Raw,Type Defense Raw,Coverage Super Effective Rate,Coverage Resisted Rate,Incoming Weakness Rate,Incoming Resistance Rate,Incoming Immunity Rate,Expected Incoming Multiplier,Type Offense Norm,Type Defense Norm,Offense Capability,Defense Capability,Meta Viability Score
688,Binacle,Binacle,Base,Rock,Water,306,42,52,67,39,56,50,6,False,306,True,45.5,61.5,55.0,50,52,67,0.2088235294117647,0.20705882352941177,0.23170731707317074,0.2571428571428571,0.22262297601967618,Balanced,Binacle,"('Rock', 'Water')",1.462499999999996,0.8261313365070272,0.3737499999999996,0.012499999999999999,0.21828665568369027,0.3023064250411862,0.0,1.2104612850082372,0.7864978902953577,0.21453196132485894,0.43989327376520193,0.21621020203353036,0.3127852450905199
689,Barbaracle,Barbaracle,Base,Rock,Water,500,72,105,115,54,86,68,6,False,500,True,79.5,100.5,91.0,68,105,115,0.4088235294117647,0.3905882352941176,0.49512195121951225,0.36,0.4117596843615495,Balanced,Barbaracle,"('Rock', 'Water')",1.462499999999996,0.8261313365070272,0.3737499999999996,0.012499999999999999,0.21828665568369027,0.3023064250411862,0.0,1.2104612850082372,0.7864978902953577,0.21453196132485894,0.5598932737652019,0.3462991546877628,0.44361100856664204
690,Skrelp,Skrelp,Base,Poison,Water,320,50,60,60,60,60,30,6,False,320,True,60.0,60.0,56.666666666666664,30,60,60,0.29411764705882354,0.2,0.24390243902439024,0.14285714285714285,0.23029309284689486,Balanced,Skrelp,"('Poison', 'Water')",1.3281249999999962,1.0384944386135737,0.29624999999999985,0.01625,0.17051070840197693,0.41515650741350907,0.0,0.9629324546952226,0.6050632911392395,0.4976354570366325,0.41849590469098996,0.3300297925707506,0.3223798350032268
691,Dragalge,Dragalge,Base,Poison,Dragon,494,65,75,90,97,123,44,6,False,494,True,86.0,106.5,92.66666666666667,44,97,123,0.4470588235294118,0.4188235294117647,0.5073170731707318,0.22285714285714286,0.40721131379381026,Balanced,Dragalge,"('Dragon', 'Poison')",1.1531249999999968,1.0338513934382834,0.18000000000000008,0.06000000000000001,0.20181219110378912,0.42998352553542013,0.0,0.9672570016474465,0.3687763713080161,0.491445764444871,0.4157458426408535,0.46999580936474905,0.4018073483634091
692,Clauncher,Clauncher,Base,Water,None,330,50,53,62,58,63,44,6,False,330,True,55.5,62.5,58.333333333333336,44,58,63,0.2676470588235294,0.21176470588235294,0.25609756097560976,0.22285714285714286,0.24240858782537403,Balanced,Clauncher,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.2601662943658479,0.3138293909975556,0.26800519464798334
693,Clawitzer,Clawitzer,Base,Water,None,500,71,73,88,120,89,59,6,False,500,True,96.5,88.5,82.66666666666667,59,120,89,0.5088235294117647,0.3341176470588235,0.43414634146341474,0.30857142857142855,0.4101612010657922,Heavy hitter,Clawitzer,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.40487217671878906,0.40116511553127154,0.3901082997924802
694,Helioptile,Helioptile,Base,Electric,Normal,289,44,38,33,61,43,70,6,False,289,True,49.5,38.0,40.0,70,61,43,0.2323529411764706,0.09647058823529411,0.12195121951219513,0.37142857142857144,0.20411713465874154,Balanced,Helioptile,"('Electric', 'Normal')",1.2181249999999961,1.021885520841272,0.2250000000000001,0.04625000000000001,0.09884678747940692,0.16474464579901152,0.03789126853377265,0.9785831960461284,0.45654008438818416,0.47549393322818434,0.32202779846115603,0.25445008405167546,0.291478000513062
695,Heliolisk,Heliolisk,Base,Electric,Normal,481,62,55,52,109,94,109,6,False,481,True,82.0,73.0,69.33333333333333,109,109,94,0.4235294117647059,0.2611764705882353,0.33658536585365856,0.5942857142857143,0.39970362779258045,DPS,Heliolisk,"('Electric', 'Normal')",1.2181249999999961,1.021885520841272,0.2250000000000001,0.04625000000000001,0.09884678747940692,0.16474464579901152,0.03789126853377265,0.9785831960461284,0.45654008438818416,0.47549393322818434,0.4367336808140972,0.36575567946057075,0.4335185774755543
696,Tyrunt,Tyrunt,Base,Rock,Dragon,362,58,89,77,45,45,48,6,False,362,True,67.0,61.0,60.0,48,89,77,0.3352941176470588,0.20470588235294118,0.26829268292682934,0.24571428571428572,0.2713308054929289,Balanced,Tyrunt,"('Dragon', 'Rock')",1.3531249999999961,0.9299119102804188,0.3174999999999998,0.048750000000000016,0.2446457990115321,0.3121911037891269,0.0,1.0753706754530479,0.6388185654008428,0.3528829409949522,0.45670389674857237,0.27987340595321764,0.3442003441664765
697,Tyrantrum,Tyrantrum,Base,Rock,Dragon,521,82,121,119,69,59,71,6,False,521,True,95.0,89.0,86.66666666666667,71,121,119,0.5,0.33647058823529413,0.46341463414634154,0.37714285714285717,0.4272291453166633,Heavy hitter,Tyrantrum,"('Dragon', 'Rock')",1.3531249999999961,0.9299119102804188,0.3174999999999998,0.048750000000000016,0.2446457990115321,0.3121911037891269,0.0,1.0753706754530479,0.6388185654008428,0.3528829409949522,0.5555274261603371,0.3747715408169192,0.45529823307813866
698,Amaura,Amaura,Base,Rock,Ice,362,77,59,50,67,63,46,6,False,362,True,63.0,56.5,63.333333333333336,46,67,63,0.31176470588235294,0.18352941176470589,0.29268292682926833,0.2342857142857143,0.26039372822299656,Balanced,Amaura,"('Ice', 'Rock')",1.5618749999999961,0.7080781563956798,0.4599999999999993,0.04625000000000001,0.36902800658978585,0.24958813838550245,0.0,1.4122734761120264,0.9206751054852318,0.057154019310026304,0.5553288657235045,0.16026763354897466,0.3444137527304008
699,Aurorus,Aurorus,Base,Rock,Ice,521,123,77,72,99,92,58,6,False,521,True,88.0,82.0,95.66666666666667,58,99,92,0.4588235294117647,0.3035294117647059,0.529268292682927,0.3028571428571429,0.40289567534330806,Balanced,Aurorus,"('Ice', 'Rock')",1.5618749999999961,0.7080781563956798,0.4599999999999993,0.04625000000000001,0.36902800658978585,0.24958813838550245,0.0,1.4122734761120264,0.9206751054852318,0.057154019310026304,0.6435641598411516,0.26141397501238933,0.4417127791702451
700,Sylveon,Sylveon,Base,Fairy,None,525,95,65,65,110,130,60,6,False,525,True,87.5,97.5,96.66666666666667,60,110,130,0.45588235294117646,0.3764705882352941,0.5365853658536587,0.3142857142857143,0.4238506866161099,Tank,Sylveon,"('Fairy',)",1.0759374999999973,1.0227464184990613,0.15500000000000008,0.18750000000000008,0.09143327841845139,0.14497528830313017,0.04118616144975288,0.9777594728171335,0.2645569620253161,0.47664160499391295,0.3793521965748323,0.4565676893433328,0.39943164556820643
701,Hawlucha,Hawlucha,Base,Fighting,Flying,500,78,92,75,74,63,118,6,False,500,True,83.0,69.0,72.0,118,92,75,0.4294117647058823,0.24235294117647058,0.3560975609756098,0.6457142857142857,0.41124472227915554,Fast,Hawlucha,"('Fighting', 'Flying')",1.519374999999997,0.9249523800968439,0.4637499999999992,0.013749999999999998,0.26276771004942334,0.2232289950576606,0.05518945634266886,1.0811367380560133,0.863291139240507,0.346271338893973,0.6029635145197323,0.3123564552132564,0.49343619357088603
702,Dedenne,Dedenne,Base,Electric,Fairy,431,67,58,57,81,67,101,6,False,431,True,69.5,62.0,63.666666666666664,101,81,67,0.35,0.20941176470588235,0.2951219512195122,0.5485714285714286,0.34359161713465874,Balanced,Dedenne,"('Electric', 'Fairy')",1.3749999999999962,1.0748118625012646,0.36124999999999957,0.037500000000000006,0.10626029654036244,0.26935749588138386,0.04118616144975288,0.9303953871499177,0.668354430379746,0.5460505986307362,0.47734177215189844,0.36549484490423134,0.4344096191879419
703,Carbink,Carbink,Base,Rock,Fairy,500,50,50,150,50,150,50,6,False,500,True,50.0,150.0,116.66666666666667,50,50,150,0.23529411764705882,0.6235294117647059,0.6829268292682928,0.2571428571428571,0.4262492313998771,Balanced,Carbink,"('Fairy', 'Rock')",1.4587499999999962,0.8646723639247064,0.4062499999999994,0.04500000000000001,0.2775947281713344,0.3212520593080725,0.04118616144975288,1.156507413509061,0.7814345991561176,0.26591141228425386,0.45375031025068235,0.49533156634842185,0.43260840728620964
704,Goomy,Goomy,Base,Dragon,None,300,45,50,35,55,75,40,6,False,300,True,52.5,55.0,51.666666666666664,40,55,75,0.25,0.17647058823529413,0.20731707317073172,0.2,0.2130810616929699,Balanced,Goomy,"('Dragon',)",0.9818749999999979,1.0336313314135135,0.06000000000000001,0.10625000000000004,0.10543657331136738,0.2759472817133443,0.0,0.9674629324546953,0.13755274261603387,0.4911523974339931,0.20502109704641355,0.31005493314863314,0.23698707801710084
705,Sliggoo,Sliggoo,Base,Dragon,None,452,68,75,53,83,113,60,6,False,452,True,79.0,83.0,78.0,60,83,113,0.40588235294117647,0.30823529411764705,0.4000000000000001,0.3142857142857143,0.36197478991596643,Balanced,Sliggoo,"('Dragon',)",0.9818749999999979,1.0336313314135135,0.06000000000000001,0.10625000000000004,0.10543657331136738,0.2759472817133443,0.0,0.9674629324546953,0.13755274261603387,0.4911523974339931,0.29855050881111944,0.4043433119147737,0.34216227272913197
706,Goodra,Goodra,Base,Dragon,None,600,90,100,70,110,150,80,6,False,600,True,105.0,110.0,103.33333333333333,80,110,150,0.5588235294117647,0.43529411764705883,0.5853658536585367,0.42857142857142855,0.5071992211518754,Tank,Goodra,"('Dragon',)",0.9818749999999979,1.0336313314135135,0.06000000000000001,0.10625000000000004,0.10543657331136738,0.2759472817133443,0.0,0.9674629324546953,0.13755274261603387,0.4911523974339931,0.39031521469347236,0.495155363564702,0.4450382924052952
707,Klefki,Klefki,Base,Steel,Fairy,470,57,80,91,80,87,75,6,False,470,True,80.0,89.0,78.33333333333333,75,80,91,0.4117647058823529,0.33647058823529413,0.4024390243902439,0.4,0.38872309899569585,Balanced,Klefki,"('Fairy', 'Steel')",1.239687499999996,1.3617498579325134,0.26749999999999996,0.11000000000000004,0.10790774299835255,0.5329489291598023,0.09225700164744646,0.734349258649094,0.485654008438817,0.9285706727552856,0.44132042690493856,0.5898027310820282,0.47177745493593826
708,Phantump,Phantump,Base,Ghost,Grass,309,43,70,48,50,60,38,6,False,309,True,60.0,54.0,50.333333333333336,38,70,60,0.29411764705882354,0.17176470588235293,0.19756097560975613,0.18857142857142858,0.22310883377741342,Balanced,Phantump,"('Ghost', 'Grass')",1.3881249999999972,1.020168066186148,0.3424999999999997,0.05875000000000001,0.2471169686985173,0.2784184514003295,0.12767710049423395,0.9802306425041185,0.686075949367089,0.4732043762770521,0.45090096798212975,0.2987896414720834,0.33174931898680327
709,Trevenant,Trevenant,Base,Ghost,Grass,474,85,110,76,65,82,56,6,False,474,True,87.5,79.0,81.0,56,110,82,0.45588235294117646,0.28941176470588237,0.42195121951219516,0.2914285714285714,0.37458772289403564,Heavy hitter,Trevenant,"('Ghost', 'Grass')",1.3881249999999972,1.020168066186148,0.3424999999999997,0.05875000000000001,0.2471169686985173,0.2784184514003295,0.12767710049423395,0.9802306425041185,0.686075949367089,0.4732043762770521,0.5479597915115415,0.3960636730359285,0.4379054626637862
710,PumpkabooAverage Size,Pumpkaboo,Average Size,Ghost,Grass,335,49,66,70,44,55,51,6,False,335,True,55.0,62.5,58.0,51,66,70,0.2647058823529412,0.21176470588235294,0.2536585365853659,0.26285714285714284,0.2488913711826194,Balanced,Pumpkaboo (Average Size),"('Ghost', 'Grass')",1.3881249999999972,1.020168066186148,0.3424999999999997,0.05875000000000001,0.2471169686985173,0.2784184514003295,0.12767710049423395,0.9802306425041185,0.686075949367089,0.4732043762770521,0.43325390915860035,0.3268140317159859,0.3481080502842003
710,PumpkabooSmall Size,Pumpkaboo,Small Size,Ghost,Grass,335,44,66,70,44,55,56,6,False,335,True,55.0,62.5,56.333333333333336,56,66,70,0.2647058823529412,0.21176470588235294,0.24146341463414636,0.2914285714285714,0.2521666325066612,Balanced,Pumpkaboo (Small Size),"('Ghost', 'Grass')",1.3881249999999972,1.020168066186148,0.3424999999999997,0.05875000000000001,0.2471169686985173,0.2784184514003295,0.12767710049423395,0.9802306425041185,0.686075949367089,0.4732043762770521,0.43325390915860035,0.323765251228181,0.35197041962217934
710,PumpkabooLarge Size,Pumpkaboo,Large Size,Ghost,Grass,335,54,66,70,44,55,46,6,False,335,True,55.0,62.5,59.666666666666664,46,66,70,0.2647058823529412,0.21176470588235294,0.2658536585365853,0.2342857142857143,0.24561610985857757,Balanced,Pumpkaboo (Large Size),"('Ghost', 'Grass')",1.3881249999999972,1.020168066186148,0.3424999999999997,0.05875000000000001,0.2471169686985173,0.2784184514003295,0.12767710049423395,0.9802306425041185,0.686075949367089,0.4732043762770521,0.43325390915860035,0.3298628122037907,0.3442456809462211
710,PumpkabooSuper Size,Pumpkaboo,Super Size,Ghost,Grass,335,59,66,70,44,55,41,6,False,335,True,55.0,62.5,61.333333333333336,41,66,70,0.2647058823529412,0.21176470588235294,0.2780487804878049,0.2057142857142857,0.24234084853453575,Balanced,Pumpkaboo (Super Size),"('Ghost', 'Grass')",1.3881249999999972,1.020168066186148,0.3424999999999997,0.05875000000000001,0.2471169686985173,0.2784184514003295,0.12767710049423395,0.9802306425041185,0.686075949367089,0.4732043762770521,0.43325390915860035,0.3329115926915956,0.34038331160824203
711,GourgeistAverage Size,Gourgeist,Average Size,Ghost,Grass,494,65,90,122,58,75,84,6,False,494,True,74.0,98.5,87.33333333333333,84,90,122,0.3764705882352941,0.3811764705882353,0.4682926829268293,0.4514285714285714,0.41100307440049194,Balanced,Gourgeist (Average Size),"('Ghost', 'Grass')",1.3881249999999972,1.020168066186148,0.3424999999999997,0.05875000000000001,0.2471169686985173,0.2784184514003295,0.12767710049423395,0.9802306425041185,0.686075949367089,0.4732043762770521,0.5003127326880121,0.4397666859484105,0.46141984573408756
711,GourgeistSmall Size,Gourgeist,Small Size,Ghost,Grass,494,55,85,122,58,75,99,6,False,494,True,71.5,98.5,84.0,99,85,122,0.36176470588235293,0.3811764705882353,0.4439024390243903,0.5371428571428571,0.41812082393933186,Balanced,Gourgeist (Small Size),"('Ghost', 'Grass')",1.3881249999999972,1.020168066186148,0.3424999999999997,0.05875000000000001,0.2471169686985173,0.2784184514003295,0.12767710049423395,0.9802306425041185,0.686075949367089,0.4732043762770521,0.4914892032762474,0.43366912497280075,0.4699859709646676
711,GourgeistLarge Size,Gourgeist,Large Size,Ghost,Grass,494,75,95,122,58,75,69,6,False,494,True,76.5,98.5,90.66666666666667,69,95,122,0.3911764705882353,0.3811764705882353,0.4926829268292684,0.3657142857142857,0.40388532486165196,Balanced,Gourgeist (Large Size),"('Ghost', 'Grass')",1.3881249999999972,1.020168066186148,0.3424999999999997,0.05875000000000001,0.2471169686985173,0.2784184514003295,0.12767710049423395,0.9802306425041185,0.686075949367089,0.4732043762770521,0.5091362620997768,0.44586424692402027,0.4528537205035075
711,GourgeistSuper Size,Gourgeist,Super Size,Ghost,Grass,494,85,100,122,58,75,54,6,False,494,True,79.0,98.5,94.0,54,100,122,0.40588235294117647,0.3811764705882353,0.5170731707317073,0.28,0.3967675753228121,Balanced,Gourgeist (Super Size),"('Ghost', 'Grass')",1.3881249999999972,1.020168066186148,0.3424999999999997,0.05875000000000001,0.2471169686985173,0.2784184514003295,0.12767710049423395,0.9802306425041185,0.686075949367089,0.4732043762770521,0.5179597915115415,0.45196180789963003,0.4442875952729274
712,Bergmite,Bergmite,Base,Ice,None,304,55,69,85,32,35,28,6,False,304,True,50.5,60.0,58.333333333333336,28,69,85,0.23823529411764705,0.2,0.25609756097560976,0.13142857142857142,0.2108875794220127,Balanced,Bergmite,"('Ice',)",1.2209374999999973,0.8555320641024552,0.2937499999999999,0.26999999999999985,0.18451400329489293,0.03130148270181219,0.0,1.168863261943987,0.4603375527426162,0.25372638199478886,0.32707619756763473,0.235514943041818,0.2528323845671869
713,Avalugg,Avalugg,Base,Ice,None,514,95,117,184,44,46,28,6,False,514,True,80.5,115.0,108.33333333333333,28,117,184,0.4147058823529412,0.4588235294117647,0.6219512195121951,0.13142857142857142,0.4105288993646239,Tank,Avalugg,"('Ice',)",1.2209374999999973,0.8555320641024552,0.2937499999999999,0.26999999999999985,0.18451400329489293,0.03130148270181219,0.0,1.168863261943987,0.4603375527426162,0.25372638199478886,0.4329585505088112,0.4175665929700819,0.37974701871352834
714,Noibat,Noibat,Base,Flying,Dragon,245,40,30,35,45,40,55,6,False,245,True,37.5,37.5,38.333333333333336,55,45,40,0.16176470588235295,0.09411764705882353,0.10975609756097564,0.2857142857142857,0.15924113547858168,Balanced,Noibat,"('Dragon', 'Flying')",1.2937499999999964,1.028595635459678,0.29124999999999995,0.05000000000000002,0.15321252059308071,0.33772652388797364,0.05518945634266886,0.9721993410214168,0.558649789029535,0.484439257939745,0.32051873914122575,0.25415590403673016,0.27119758004643946
715,Noivern,Noivern,Base,Flying,Dragon,535,85,70,80,97,80,123,6,False,535,True,83.5,80.0,81.66666666666667,123,97,80,0.4323529411764706,0.29411764705882354,0.42682926829268303,0.6742857142857143,0.44507593769215004,Fast,Noivern,"('Dragon', 'Flying')",1.2937499999999964,1.028595635459678,0.29124999999999995,0.05000000000000002,0.15321252059308071,0.33772652388797364,0.05518945634266886,0.9721993410214168,0.558649789029535,0.484439257939745,0.48287168031769634,0.403424196719657,0.48208017893965527
716,Xerneas,Xerneas,Base,Fairy,None,680,126,131,95,131,98,99,6,True,680,True,131.0,96.5,106.33333333333333,99,131,98,0.711764705882353,0.37176470588235294,0.6073170731707318,0.5371428571428571,0.5709508095921295,Heavy hitter,Xerneas,"('Fairy',)",1.0759374999999973,1.0227464184990613,0.15500000000000008,0.18750000000000008,0.09143327841845139,0.14497528830313017,0.04118616144975288,0.9777594728171335,0.2645569620253161,0.47664160499391295,0.5328816083395382,0.47260355734907167,0.5211477605507848
717,Yveltal,Yveltal,Base,Dark,Flying,680,126,131,95,131,98,99,6,True,680,True,131.0,96.5,106.33333333333333,99,131,98,0.711764705882353,0.37176470588235294,0.6073170731707318,0.5371428571428571,0.5709508095921295,Heavy hitter,Yveltal,"('Dark', 'Flying')",1.384374999999996,1.0584132508414004,0.36124999999999957,0.01375,0.15321252059308071,0.15815485996705106,0.12932454695222406,0.9448105436573312,0.6810126582278468,0.5241894361233334,0.6994638868205505,0.4916226898008399,0.5934864116787201
718,Zygarde50% Forme,Zygarde,50% Forme,Dragon,Ground,600,108,100,121,81,95,95,6,True,600,True,90.5,108.0,108.0,95,100,121,0.47352941176470587,0.4258823529411765,0.6195121951219513,0.5142857142857142,0.4989654642344743,Tank,Zygarde (50% Forme),"('Dragon', 'Ground')",1.3306249999999953,0.9514106574020275,0.30499999999999977,0.00625,0.10543657331136738,0.15156507413509063,0.04118616144975288,1.0510708401976938,0.6084388185653986,0.38154314798560546,0.527493174484983,0.4565541315041418,0.49995118602326405
719,Diancie,Diancie,Base,Rock,Fairy,600,50,100,150,100,150,50,6,True,600,True,100.0,150.0,116.66666666666667,50,100,150,0.5294117647058824,0.6235294117647059,0.6829268292682928,0.2571428571428571,0.5291904078704652,Balanced,Diancie,"('Fairy', 'Rock')",1.4587499999999962,0.8646723639247064,0.4062499999999994,0.04500000000000001,0.2775947281713344,0.3212520593080725,0.04118616144975288,1.156507413509061,0.7814345991561176,0.26591141228425386,0.6302208984859765,0.49533156634842185,0.5186378190509155
